,Alaska,Amsterdam,Athens,Auckland,Bali,beijing,Berlin,Cairo,chengdu,chongqing,Dubai,Edinburgh,Fiji,hainan,harbin,Hawaii,Helsinki,Hokkaido,hongkong,Kyoto,Lima,London,LosAngeles,macao,Madagascar,Madrid,Maldives,Mauritius,Miami,Milano,Moscow,Newyork,Oslo,Paris,Phuket,Provence,Reykjavík,Rome,Seattle,shanghai,Singapore,Sydney,taiwan,Tokyo,Vancouver,Venice,wuxi,xiamen,xian,yunnan
Milano,0.1282226119855391,0.21615979895124948,0.20277359950347215,0.13655094050257927,0.14178765644545252,0.14865160613748876,0.2396591302159885,0.18831723339300774,0.1551299694193441,0.1409287480387136,0.16522192986719764,0.19301349616294913,0.13188395224010765,0.12442624410538333,0.15984034294634636,0.12663664964380666,0.17111922022951143,0.11129492990899215,0.15867376676424658,0.1459014062244389,0.12593884777118292,0.21099953333493363,0.14801482755450335,0.12705280033580948,0.13725300234215176,0.23295213133494802,0.11909983502217183,0.12091567354009909,0.1332653782740852,1.0,0.19678226860130776,0.17935122654248054,0.18275743750605006,0.24945715713896774,0.1320481883748945,0.1953196507840266,0.1364235080107239,0.29657726152023284,0.16672769304880125,0.1551829811242869,0.14237572284554295,0.1692230480082007,0.11142638111412834,0.15973013924945556,0.1471729045723219,0.24655965596287974,0.11414311783479116,0.12014353700926447,0.1441362612106672,0.12189436087652736
Moscow,0.1855284313766137,0.2044261738838445,0.1952857265743888,0.15845104181776593,0.15301208248455497,0.1534041618040012,0.2442472991172408,0.16188831376910984,0.15476237468030998,0.1594772602730672,0.17688794717187364,0.16982434315954292,0.1477959344032099,0.17375276694845845,0.20592272519341595,0.14137740208171207,0.19452992099375863,0.18331462548677746,0.16158976831149244,0.15980620223892422,0.13730596040834658,0.22579601570860586,0.1631040108500073,0.14350102355453834,0.16462814027184838,0.17458437962739373,0.14449022423094937,0.15414103571403184,0.151386213273297,0.19678226860130776,1.0000000000000002,0.19460103017967323,0.20218612540357306,0.22243321107422165,0.13727870724185412,0.16793431497395195,0.1758237615079825,0.21503236281667928,0.17343394514749044,0.13569409204097466,0.1266164101807842,0.18150524624999642,0.13846940465823387,0.1641272398607943,0.19105522364456373,0.19322754686803986,0.10177361936328265,0.1321374019415753,0.14465737720024194,0.15920110826830278
Newyork,0.2047313039466878,0.21531733223177882,0.1765264718353351,0.18587864812112392,0.14079160992117035,0.1466858152526349,0.2163830488850579,0.14315635097440174,0.14437087180172883,0.1500766286669059,0.18858657625050881,0.18362532540459073,0.1329005083982885,0.16228967206140305,0.17067382735834602,0.17370049331583606,0.16741613771813893,0.1548836855719319,0.18351865613811474,0.1842828150680886,0.1384028388535961,0.2271863336814341,0.2602144572789136,0.14497657204848483,0.14287125015500884,0.17949715059472957,0.12450510089306675,0.1420890685410498,0.22162683913864645,0.17935122654248054,0.19460103017967323,1.0000000000000004,0.19112898357328054,0.2055859092226099,0.1286459301528727,0.15849433714607677,0.17360786723211674,0.2179111864973012,0.21580922361381405,0.1448567921591929,0.1744943079685153,0.21570370369492134,0.12449913700485994,0.1840389911272807,0.21296059093285163,0.1645568892283802,0.11880207517005659,0.14290380308968278,0.13399596960166346,0.13441644197528632
Oslo,0.24716560554067507,0.22277389797943387,0.1745273051322237,0.207943705403054,0.16952178725866435,0.15631943043255986,0.2354157061690972,0.17451567964074974,0.15336651577260269,0.17101157142419918,0.1643055823347116,0.20316229709821323,0.15537305569654977,0.17160453991524532,0.186898811757852,0.17492410184427507,0.21287733051309451,0.1758402747764381,0.17666880516483785,0.16647302342017078,0.1388339263885631,0.22735881603009314,0.16653788083416224,0.13452671993616314,0.19572850432113373,0.166355974744954,0.14553852798290523,0.170384010212088,0.17353593890118102,0.18275743750605006,0.20218612540357306,0.19112898357328054,0.999999999999999,0.20238319794266144,0.15111271147584435,0.187088037690407,0.23860068495672593,0.20883166810523218,0.21664047248022691,0.17064098819439472,0.13822770343991406,0.2257445175914923,0.12748981418060099,0.16933767355710216,0.20903238369992902,0.2068769157156015,0.12119300307259964,0.1597642855261178,0.1387375853183151,0.1701115544182222
Paris,0.1595401421299114,0.23395016429331653,0.21704521169827357,0.16478219498336769,0.15819295510346967,0.15941456445405575,0.27273382280209013,0.18948530022937143,0.1640447551665663,0.17991827146845393,0.17446540891259849,0.2111053308109685,0.13354096627693418,0.16326075266224727,0.17561885433414937,0.14425779560036564,0.17631387335657492,0.15808473617145294,0.1770109814794539,0.18115886368041564,0.14925494090802258,0.22877628702606415,0.18040591358639443,0.15033828305328034,0.16666657020873826,0.23933718543766927,0.12616914984113523,0.16403673512432201,0.15544952494204958,0.24945715713896774,0.22243321107422165,0.2055859092226099,0.20238319794266144,1.0,0.1309067388342712,0.22450046792890258,0.15402126518863068,0.2797464174119211,0.1820154112656877,0.16947845170030024,0.1528938661949552,0.205442525072292,0.13395753834820698,0.17963401878875107,0.19006391334862785,0.24939682287222337,0.12730429981392394,0.14785699682696685,0.14922501661216658,0.15248401974876166
Phuket,0.18305202194963327,0.15591259555865417,0.14207413383602344,0.18822616017243934,0.277058848754006,0.12134022251538668,0.12176671333833941,0.11490055603694274,0.15915115248728284,0.14657045633640406,0.19510883544130037,0.10641974930659152,0.2642290347292937,0.2507097515452156,0.15378336282129995,0.2383602069454722,0.1402511700760227,0.14259961166499194,0.16697751421185,0.1309824716230486,0.10944669909195441,0.14546545182021872,0.15761514689675646,0.1241039851947225,0.1816086947202397,0.11114532323298842,0.2926220410259738,0.2591276935112083,0.21336353488837076,0.1320481883748945,0.13727870724185412,0.1286459301528727,0.15111271147584437,0.1309067388342712,0.9999999999999998,0.13654260571428903,0.1271745574020905,0.13652355763818796,0.15445431924618708,0.13578321296778417,0.17026624835025453,0.2064314201373828,0.1648820169772971,0.14625862931882294,0.1755833722266915,0.13834250498009035,0.11666167400944226,0.1725039245335671,0.13129138239974572,0.1781745556958913
Provence,0.1627507261716797,0.2183369995690259,0.16853263400743837,0.2029588804904482,0.16894211674772747,0.17139788609009332,0.17445589254623178,0.16289969962596354,0.18318724771213973,0.19855249122858312,0.16817468845902528,0.1955037546428657,0.17009200667646693,0.1991605160932367,0.1588171802347352,0.18410873034559172,0.16823733801901547,0.15595401657782043,0.1628490730986561,0.17227274730290515,0.1410421051761058,0.18441405161110677,0.15596598528879285,0.1292071481562134,0.17789233075863248,0.18243695927653622,0.1334771303720563,0.16650620269947072,0.17337803795993348,0.1953196507840266,0.16793431497395195,0.1584943371460768,0.187088037690407,0.22450046792890258,0.13654260571428903,0.9999999999999991,0.1821887600206411,0.2051621133221207,0.20635891645417798,0.1342805175718907,0.11645997880731962,0.19831540724202554,0.12766893852262762,0.12854596675235383,0.20273848468385963,0.2105500542670921,0.1803788534992605,0.14966520365760635,0.14144486961644362,0.214320917972882
Reykjavík,0.2836094042433842,0.19599598867983764,0.14664035178525223,0.2067588569892031,0.16346296401885294,0.12653526282836702,0.16175748828619982,0.12541351648141127,0.1331913536498777,0.16042152399081097,0.16162526555271375,0.15837288875112804,0.17026802325680854,0.16792932561476628,0.20172855190246233,0.2269723164716364,0.2039048217998135,0.2018829404105795,0.13708178179058594,0.15292934518756282,0.11951198583560835,0.18979307298778073,0.15364005738396935,0.125088100093315,0.16826688182815672,0.14969251717597307,0.15221868673765646,0.19029455159752565,0.16887995903248834,0.1364235080107239,0.1758237615079825,0.17360786723211674,0.23860068495672593,0.15402126518863068,0.1271745574020905,0.1821887600206411,0.9999999999999993,0.1641062169879524,0.21072655809054858,0.15582335927700525,0.1587856531469974,0.21630896288942764,0.1307273447383563,0.1597632070740556,0.18443775678711458,0.15602851816650062,0.11238511099986635,0.1509315071160347,0.13078917676086466,0.17337613193606569
Rome,0.16089149358495647,0.21446540770451164,0.27782344239404205,0.1666645114533049,0.15909079559633404,0.17445600924284493,0.25961657501020385,0.22915947564871145,0.1584879566063355,0.17900602692766068,0.18334993467914346,0.22666913542091732,0.14042189648282336,0.15036534594704712,0.17381488126423889,0.14981396818138198,0.1923237578053917,0.15435970126845217,0.16902840214819423,0.17132940719837209,0.14540150684341874,0.22349302301163934,0.18657551866673514,0.14669499649514334,0.1631829152651523,0.2469322649609923,0.13981489127848,0.1666159152526514,0.17367015229848715,0.29657726152023295,0.21503236281667928,0.2179111864973012,0.20883166810523218,0.279746417411921,0.136523557638188,0.2051621133221207,0.1641062169879524,1.000000000000001,0.200269580891736,0.15306604008938793,0.1390007347354692,0.20692722301521269,0.1219719581433994,0.14522324134331324,0.18223489761174858,0.27072650274062815,0.12833978937266138,0.13732977230522803,0.15181521171150883,0.1333349955477401
Seattle,0.269917402759373,0.22134715493130225,0.15755167792521854,0.22277893575317417,0.18072933364416915,0.15918473235280478,0.19352048305975664,0.14906948881932652,0.18344682643506066,0.19763181105817496,0.19194089400467387,0.18428548962849306,0.17091102698242633,0.2172763163819606,0.17665950119791976,0.21788027635310514,0.1716100815166613,0.19486703692015886,0.16759663219284635,0.1749976526311751,0.14742277080016028,0.21800921953386349,0.21995789283724534,0.1487190524875122,0.1897155928455997,0.13796494678909574,0.14785953641171676,0.18482474121331058,0.2276939659571472,0.16672769304880125,0.17343394514749044,0.21580922361381408,0.21664047248022691,0.1820154112656877,0.15445431924618708,0.20635891645417798,0.21072655809054858,0.200269580891736,0.9999999999999988,0.18470537434985107,0.16452138937723934,0.2354691551503474,0.1518450084585336,0.17848167915689986,0.27487221672168116,0.18861963711987,0.1725375376253695,0.17638536072640942,0.14883062056933197,0.19063062349549362
shanghai,0.13083196538923064,0.1790784156114817,0.12403392629388205,0.1385490009528247,0.15547081731134618,0.15723756732439378,0.1584447766830166,0.1073639594110733,0.19834205973597216,0.19581581589762867,0.15541861399285903,0.11906321670758714,0.11564846881645599,0.16415494834665587,0.17594715109392584,0.13652984107530672,0.1308506641772923,0.1441603274608566,0.1725842685272891,0.16646463818511545,0.11424178083950147,0.17368553447802,0.18539198363310455,0.14853906377610956,0.13968421146359114,0.12586923776305584,0.11892523647942202,0.14418945473011804,0.1316716005031807,0.1551829811242869,0.13569409204097466,0.1448567921591929,0.17064098819439472,0.16947845170030024,0.13578321296778417,0.1342805175718907,0.15582335927700525,0.15306604008938793,0.18470537434985107,1.0000000000000004,0.13711646212783207,0.17558093275197756,0.14335526287430383,0.17251286149594708,0.1454176836623565,0.14561926089042485,0.1686129566587795,0.19818702963857163,0.16453818596097344,0.17047742940813249
Singapore,0.15323492039894418,0.15464465958323179,0.12577880049586887,0.16566506268843678,0.18443736306057812,0.11137335794498135,0.136516627637426,0.11263023620096943,0.16517472176257256,0.14293032174077244,0.19153593409093236,0.10633038305575152,0.1690844360133624,0.17442953254702753,0.1415684087113029,0.15310870486276523,0.12292577742506422,0.1384589125085742,0.20475559617898537,0.15028440880005253,0.10999399938610206,0.17541614274702047,0.17076263497104868,0.18531142246467966,0.16047165965315782,0.13438455797823687,0.16235300356286844,0.14961914559088907,0.17563614504782812,0.14237572284554295,0.1266164101807842,0.1744943079685153,0.13822770343991406,0.1528938661949552,0.17026624835025453,0.11645997880731965,0.1587856531469974,0.1390007347354692,0.16452138937723934,0.13711646212783207,0.9999999999999998,0.20316715411879765,0.15747786775487857,0.17262732198498468,0.16165195284153963,0.12735923734247298,0.12439663214554479,0.17271592652595344,0.16046162193340993,0.1264666589233883
Sydney,0.23749154235004452,0.2196505333642454,0.17719537377520678,0.2649433949111551,0.22651920445655616,0.14134019537496714,0.1815788151193039,0.14033022535158599,0.18498481005423695,0.1904850068175104,0.21620908977574757,0.1929754491250559,0.20712523827547655,0.21588282867802172,0.17780013170154052,0.24308638009801797,0.1963179718086268,0.19428625315606526,0.18503516237506532,0.1780481289603055,0.1507398814884842,0.2340501597848585,0.21516274809356511,0.17178801701587715,0.1922457825300997,0.15932415647510753,0.20304400457179483,0.20179297451977884,0.23656435097949,0.1692230480082007,0.18150524624999642,0.21570370369492134,0.2257445175914923,0.205442525072292,0.2064314201373828,0.19831540724202554,0.21630896288942764,0.2069272230152127,0.2354691551503474,0.17558093275197756,0.20316715411879765,1.0000000000000027,0.18237056580628844,0.18488400836173535,0.26052976155034235,0.18292442048770802,0.13604507349370834,0.17565452242164126,0.1522855393837406,0.18881968584603417
taiwan,0.14056651971494735,0.14797918406863084,0.11322602098933221,0.14597925531725045,0.17429384031426512,0.13360488014711105,0.12700139112230963,0.0967054167427824,0.1438029876169063,0.1707018038069237,0.1705162985443751,0.1023003045787399,0.16034573706795105,0.19457855508467697,0.12976792469016085,0.163856845655587,0.12014697154927695,0.1760333753318511,0.16647673705591148,0.15965889118376564,0.07979720419462175,0.14373619813127883,0.11587054697381513,0.13281435853562618,0.14583093270278305,0.1015468439170516,0.15068138565536138,0.15924120005773906,0.11717291265874916,0.11142638111412834,0.13846940465823387,0.12449913700485994,0.12748981418060099,0.13395753834820698,0.1648820169772971,0.12766893852262762,0.1307273447383563,0.1219719581433994,0.1518450084585336,0.14335526287430383,0.15747786775487857,0.18237056580628844,0.9999999999999994,0.17723673136742446,0.1652850479767993,0.13010765388243062,0.1509310328915518,0.19193687406300108,0.1308666359170458,0.16400882343442588
Tokyo,0.16612881391879342,0.1761530036689787,0.12001091241865666,0.16698399492195984,0.16483732959978617,0.14587688320848163,0.1602275676230924,0.11930624650920657,0.1643091473437084,0.16187760066051635,0.18058989819373245,0.11142681861176137,0.14919467129790503,0.15629574423841758,0.16333022756280619,0.15287136593577422,0.15020688255859221,0.2424996189240754,0.18337133286423216,0.25795807165850365,0.09483541542969251,0.1922615951598484,0.1495080240172566,0.15189262923789384,0.14571477016717624,0.13332914105783453,0.14297898459495226,0.1598267602633255,0.12656174012307037,0.15973013924945553,0.1641272398607943,0.1840389911272807,0.1693376735571022,0.17963401878875107,0.14625862931882294,0.12854596675235383,0.1597632070740556,0.14522324134331324,0.17848167915689986,0.17251286149594708,0.1726273219849847,0.18488400836173532,0.17723673136742446,0.9999999999999989,0.17157957340204089,0.13732935102277566,0.15794157907485917,0.1563427497685133,0.15560495539888117,0.15971302484356414
Vancouver,0.2629139221048365,0.21379283219208084,0.15193796347150065,0.25497171480267383,0.19883190453030974,0.14439191623903636,0.1904102358912235,0.13487586784793035,0.16660156649365507,0.15804995147117945,0.21991599756902172,0.18332346234100133,0.2034553870778136,0.21265313512999465,0.18136230308221035,0.23352096200047817,0.18139526476914639,0.18589763548625812,0.1705458767582483,0.1715723453310853,0.13639932060205903,0.20961851074234722,0.1955160150417405,0.12597758407685128,0.20281354493104609,0.16136293984358763,0.1758669187453511,0.20262800789840038,0.2232411132353055,0.1471729045723219,0.19105522364456373,0.2129605909328516,0.20903238369992902,0.19006391334862785,0.17558337222669143,0.20273848468385963,0.18443775678711458,0.1822348976117486,0.27487221672168116,0.1454176836623565,0.16165195284153963,0.26052976155034235,0.1652850479767993,0.17157957340204094,1.0,0.17981319848674476,0.15699177788340815,0.14998766783687764,0.1289938227352531,0.1953414137940635
Venice,0.180471678605189,0.23909318790209333,0.20494831222829732,0.17792317591163617,0.15908576180044634,0.18671941131690722,0.2252604909907014,0.19676606926160425,0.1563062009297797,0.16857376547085062,0.17820487051362935,0.1981235797169844,0.15541316945492045,0.18158346584285623,0.17831475886972278,0.13932716617798413,0.18033448679672115,0.1392236857068624,0.16960597863056537,0.1837577505433022,0.13208913534174432,0.2035252123717242,0.13893383387680647,0.13624642325847164,0.1700919353497401,0.18835757902186714,0.138754103727763,0.14832709885173073,0.17015318198876114,0.24655965596287974,0.19322754686803986,0.16455688922838022,0.2068769157156015,0.24939682287222337,0.13834250498009032,0.2105500542670921,0.15602851816650062,0.27072650274062815,0.18861963711987,0.14561926089042485,0.12735923734247298,0.18292442048770802,0.13010765388243062,0.13732935102277566,0.17981319848674476,1.0000000000000009,0.16225548730717648,0.1420470101755344,0.1380283926815333,0.1787358357487444
wuxi,0.12680846186516778,0.1517244681654889,0.1139809299140306,0.14271033671569747,0.12881150232364333,0.1949227257624828,0.12922753229567352,0.09277666724879857,0.21906823379332752,0.21831546820309225,0.12133093895032693,0.11418705120634363,0.11298598038948122,0.20049488521295578,0.16554593809664303,0.12512069055976557,0.11054717736550954,0.13385066736886733,0.1393494620707603,0.20441228381847304,0.07077037705100599,0.1182201319658333,0.12923191440204956,0.1209761688908517,0.13186611238727958,0.11618809698303424,0.10235753213274948,0.10730414271661541,0.1196038094077973,0.11414311783479117,0.10177361936328265,0.11880207517005659,0.12119300307259963,0.12730429981392394,0.11666167400944226,0.1803788534992605,0.11238511099986635,0.12833978937266138,0.1725375376253695,0.1686129566587795,0.12439663214554479,0.13604507349370834,0.1509310328915518,0.15794157907485917,0.15699177788340815,0.16225548730717648,0.9999999999999987,0.17458200606636295,0.18602202326251027,0.21844181595262327
xiamen,0.15688839735686522,0.16496745235577037,0.11476065384868842,0.16867096031694656,0.17060543597140274,0.16405800360962458,0.14521528470131853,0.12095763866717384,0.22666295721622884,0.2315185226361559,0.14869706646222844,0.10346703111932452,0.14379826737911017,0.2329229019190829,0.18498316497382966,0.1512008193158963,0.1404912654513788,0.15507627412339323,0.19258691056370297,0.16428292829250163,0.11652812494641225,0.1576059060003546,0.15573595089534592,0.1825205794317732,0.14173046347071153,0.13048072784924997,0.14108469768247492,0.14971881036493845,0.13022788718410913,0.12014353700926447,0.1321374019415753,0.14290380308968278,0.1597642855261178,0.14785699682696685,0.1725039245335671,0.14966520365760635,0.1509315071160347,0.137329772305228,0.17638536072640942,0.19818702963857163,0.1727159265259534,0.17565452242164126,0.19193687406300108,0.1563427497685133,0.14998766783687764,0.1420470101755344,0.17458200606636295,0.9999999999999992,0.19208073785804394,0.21484487534202829
xian,0.12087499816988438,0.16193828848664482,0.14956817050367874,0.13903077261740895,0.12995708729848443,0.19045392487242768,0.16786959483598646,0.1536799826718878,0.24467965688247637,0.22025294389845848,0.1392935749879477,0.14056959110090175,0.10980471284615473,0.18859126138845117,0.1989964745770748,0.1177944951370317,0.11717216785316596,0.13265387488927669,0.17214938661967932,0.16403601412601151,0.09775933908359219,0.15930266872218962,0.12809043752124313,0.1396000868452403,0.12647233441456202,0.1341183219011627,0.10586965618002231,0.12380190934419763,0.11846176401924206,0.1441362612106672,0.14465737720024194,0.13399596960166346,0.1387375853183151,0.14922501661216658,0.13129138239974572,0.14144486961644362,0.13078917676086466,0.15181521171150883,0.14883062056933197,0.16453818596097344,0.16046162193340993,0.1522855393837406,0.1308666359170458,0.15560495539888117,0.1289938227352531,0.1380283926815333,0.18602202326251027,0.19208073785804394,1.0000000000000004,0.18048882818593898
yunnan,0.2117468873384842,0.17572838203251692,0.15454375823677868,0.19148036434527513,0.19340663160810656,0.19330201942721106,0.15794452103075776,0.1275180369796484,0.23006813808179086,0.24419080969896373,0.182589862119923,0.13739107231464484,0.18754841302105138,0.24482108690578736,0.20752271962045146,0.19979867987745184,0.14175477320255953,0.1846640714900405,0.151725001215439,0.20856166879271584,0.1008614789657007,0.15222717482235995,0.13648656411990095,0.13374490894957058,0.1831898001645634,0.13332352643890685,0.15274798144573373,0.17120317691969697,0.16003265327857494,0.12189436087652737,0.15920110826830278,0.13441644197528632,0.1701115544182222,0.15248401974876166,0.1781745556958913,0.214320917972882,0.17337613193606569,0.1333349955477401,0.19063062349549362,0.17047742940813249,0.1264666589233883,0.18881968584603417,0.16400882343442588,0.15971302484356414,0.1953414137940635,0.1787358357487444,0.21844181595262327,0.21484487534202829,0.18048882818593898,1.0000000000000009
